ACCIDENT_NUMBER,EVENT_DATE,CITY,STATE,LATITUDE,LONGITUDE,INJURY_SEVERITY,AIRCRAFT_DAMAGE,AIRCRAFT_CATEGORY,MAKE,MODEL,TOTAL_FATALITIES,TOTAL_INJURIES,TOTAL_UNINJURED
GAA19CA025,10/1/2018,LAKELAND, FL,27.988889,-82.018611,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,,0,1
CEN18LA392,9/30/2018,ADDISON, TX,32.896944,-96.834166,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS,SR22,0,0,2
ANC18LA080,9/30/2018,DELTA JUNCTION, AK,64.610556,-144.616945,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,,0,1
WPR18LA278,9/30/2018,KERNVILLE, CA,35.728056,-118.419723,NON-FATAL,SUBSTANTIAL,AIRPLANE,HOWARD,DGA 15P,,0,2
WPR18FA279,9/30/2018,LA VERNE, CA,34.093333,-117.791666,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,177RG,1,1,0
WPR18FA276,9/30/2018,SILVER CITY, ID,43.075278,-116.771111,FATAL(3),DESTROYED,AIRPLANE,CESSNA,T210,3,0,0
ERA18TA266,9/30/2018,SOMERSET, PA,40.034444,-79.023889,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,1
GAA18CA580,9/30/2018,VAN NUYS, CA,34.209722,-118.49,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,,0,4
ERA18LA269,9/30/2018,WESTMINSTER, MD,39.571389,-76.989722,NON-FATAL,SUBSTANTIAL,HELICOPTER,ROBINSON,R44,,0,1
GAA18CA574,9/29/2018,CREWE, VA,37.183611,-78.101944,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA24,0,0,1
GAA18CA571,9/29/2018,RUIDOSO, NM,33.396666,-105.785833,NON-FATAL,SUBSTANTIAL,HELICOPTER,EUROCOPTER,AS350,,0,3
GAA18CA576,9/29/2018,SARATOGA SPRINGS, UT,40.244166,-111.807222,NON-FATAL,SUBSTANTIAL,AIRPLANE,RAYMON A. KING,SUPER CUB REPLICA,0,1,0
ERA18LA268A,9/29/2018,SEBRING, FL,27.458611,-81.343055,NON-FATAL,SUBSTANTIAL,AIRPLANE,DIAMOND,DA20,,1,3
ERA18LA268B,9/29/2018,SEBRING, FL,27.458611,-81.343055,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28R,,1,3
GAA18CA575,9/29/2018,SPOKANE, WA,47.523611,-117.459167,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,0,2,0
ERA18LA265,9/28/2018,BARTOW, FL,27.937222,-81.855556,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA32,0,2,0
CEN18FA391,9/28/2018,GUSTAVUS, AK,58.595277,-137.594444,FATAL(3),DESTROYED,HELICOPTER,AIRBUS HELICOPTERS INC,AS350,3,1,0
ANC18LA073,9/27/2018,FAIRBANKS, AK,64.760556,-148.596389,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,A185,,0,1
ERA18FA264,9/27/2018,GREENVILLE, SC,34.839444,-82.348611,FATAL(2),SUBSTANTIAL,AIRPLANE,DASSAULT,FALCON 50,2,2,0
ANC18LA072,9/26/2018,ANCHORAGE, AK,61.235277,-149.943055,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,0,2,0
CEN18FA389,9/26/2018,AUSTIN, AR,35.04,-92.019445,FATAL(1),SUBSTANTIAL,AIRPLANE,VANS,RV 4,1,0,0
DCA18CA294,9/26/2018,DALLAS, TX,32.683333,-96.869167,NON-FATAL,NONE,AIRPLANE,AIRBUS,A321,,1,185
WPR18LA275,9/26/2018,MALAD, ID,42.170556,-112.289444,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-32RT,,0,1
WPR18LA272,9/25/2018,HEBER, UT,40.482778,-111.426111,NON-FATAL,SUBSTANTIAL,AIRPLANE,SMITH,AEROSTAR601,,0,1
CEN18FA387,9/25/2018,OSCODA, MI,44.416667,-83.485833,FATAL(1),DESTROYED,AIRPLANE,BEECH,200,1,0,0
GAA18CA566,9/24/2018,HEBER CITY, UT,40.481945,-111.428889,NON-FATAL,SUBSTANTIAL,AIRPLANE,VANS,RV-14,,0,2
CEN18FA386,9/24/2018,RAINY PASS, AK,62.072778,-153.184722,FATAL(1),DESTROYED,AIRPLANE,CESSNA,U206,1,0,0
GAA18CA570,9/24/2018,RAQUETTE LAKE, NY,43.82,-74.642222,NON-FATAL,SUBSTANTIAL,AIRPLANE,AVIAT,A1,,0,2
ERA18LA257,9/24/2018,WINTER HAVEN, FL,28.057778,-81.758611,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,1
ERA18TA263,9/23/2018,DELEON SPRINGS, FL,29.139722,-81.343055,NON-FATAL,SUBSTANTIAL,AIRPLANE,ZENITH,CH 750,,2,0
GAA18CA581,9/23/2018,KUKAKLEK LAKE, AK,59.19,-155.15,NON-FATAL,SUBSTANTIAL,AIRPLANE,DE HAVILLAND,DHC 2 MK. I(L20A),,2,5
DCA18CA299,9/23/2018,NEWARK, NJ,40.689722,-74.174445,NON-FATAL,,AIRPLANE,BOEING,757,,1,0
ERA18LA258,9/22/2018,GEORGETOWN, SC,33.311389,-79.320278,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,35,,2,0
ERA18TA267,9/22/2018,GROVELAND, FL,28.405833,-81.837777,NON-FATAL,MINOR,GLIDER,GROB,G103 TWIN ASTIR,,1,1
ANC18FA071,9/22/2018,HEALY, AK,63.900278,-147.733334,FATAL(2),SUBSTANTIAL,AIRPLANE,PIPER,PA-12-150,2,0,0
GAA18CA563,9/21/2018,NAPOLEON, ND,46.518334,-99.765278,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR,AT802,,1,0
GAA18CA564,9/21/2018,ROSEBURG, OR,43.239444,-123.355833,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150,,0,1
WPR18LA271,9/20/2018,BRENHAM, TX,30.218334,-96.371111,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,TU206,0,0,2
CEN18FA384,9/20/2018,FESTUS, MO,38.19,-90.384444,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,150,2,0,0
GAA18CA573,9/20/2018,FRANKFORT, KS,39.705556,-96.416945,NON-FATAL,SUBSTANTIAL,HELICOPTER,HILLER,UH 12E,,0,1
DCA18CA303,9/20/2018,HOUSTON, TX,29.816516,-95.442813,NON-FATAL,SUBSTANTIAL,AIRPLANE,EMBRAER,EMB120,,0,2
GAA18CA565,9/20/2018,IGIUGIG, AK,59.325,-155.900833,NON-FATAL,SUBSTANTIAL,AIRPLANE,DE HAVILLAND,DHC 2,,1,6
WPR18LA280,9/20/2018,KAPOLEI, HI,21.307222,-158.070278,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M20J,,0,2
GAA18CA567,9/20/2018,ST. MARYS, AK,62.57,-162.85,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,,0,2
GAA18CA578,9/19/2018,FREDERICK, MD,39.4175,-77.374445,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS,SR22,,0,1
GAA18CA562,9/19/2018,INDEPENDENCE, OR,44.866945,-123.198333,NON-FATAL,SUBSTANTIAL,AIRPLANE,RUTAN,RUTAN LONG EZ,,0,1
ERA18TA255,9/19/2018,KINGSPORT, TN,36.482223,-82.399722,NON-FATAL,SUBSTANTIAL,AIRPLANE,CALVIN NATE H,VELOCITY STD RG E,,2,0
CEN18LA381,9/19/2018,PAGOSA SPRINGS, CO,37.230278,-106.967223,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,,0,2
CEN18LA382,9/19/2018,SUGAR LAND, TX,29.644444,-95.656111,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,206,,1,2
GAA18CA577,9/18/2018,GRAND ISLAND, NE,40.971945,-98.314722,NON-FATAL,SUBSTANTIAL,AIRPLANE,AVIAT,A1,,0,1
WPR18LA269,9/18/2018,HONOLULU, HI,21.318611,-157.922223,NON-FATAL,SUBSTANTIAL,HELICOPTER,ROBINSON,R44,,0,3
WPR18FA266,9/17/2018,COTTONWOOD, AZ,34.723056,-112.028889,FATAL(1),SUBSTANTIAL,AIRPLANE,BEECH,33,1,0,0
GAA18CA560,9/17/2018,HILLSDALE, MI,41.921667,-84.587777,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA22,,1,1
WPR18LA268,9/17/2018,UPLAND, CA,34.111389,-117.687222,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA24,0,2,0
ERA18LA253,9/16/2018,MONTAUK, NY,41.076667,-71.920556,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS,SR22,,1,1
WPR18LA263,9/15/2018,BULLHEAD CITY, AZ,35.124167,-114.530556,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,A185,0,1,1
WPR18LA265,9/15/2018,GRANADA HILLS, CA,34.285833,-118.494444,NON-FATAL,SUBSTANTIAL,HELICOPTER,SCHWEIZER 300CBI,269C1,,0,2
GAA18CA569,9/15/2018,GRASS VALLEY, OR,45.45,-120.863611,NON-FATAL,SUBSTANTIAL,AIRPLANE,MAULE,M7,,0,1
GAA18CA568A,9/15/2018,MILLBROOK, NY,41.7075,-73.738055,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,U206,,0,2
GAA18CA568B,9/15/2018,MILLBROOK, NY,41.7075,-73.738055,NON-FATAL,SUBSTANTIAL,AIRPLANE,LUSCOMBE,8,,0,2
GAA18CA556,9/15/2018,MOUNT HOLLY, NJ,39.943055,-74.844722,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,R182,,0,2
WPR18LA262,9/15/2018,ST. JOHNS, AZ,34.513611,-109.370278,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,0,3,0
ERA18FA251,9/15/2018,WOBURN, MA,42.454167,-71.182778,FATAL(2),DESTROYED,AIRPLANE,COLUMBIA AIRCRAFT MFG,LC41,2,0,0
WPR18LA267B,9/14/2018,RENO, NV,39.713889,-119.866389,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERO VODOCHODY,L 39,,0,2
WPR18LA267A,9/14/2018,RENO, NV,39.713889,-119.866389,NON-FATAL,MINOR,AIRPLANE,AERO VODOCHODY,L39,,0,2
WPR18FA261,9/14/2018,ROCHESTER, WA,46.713333,-122.946389,FATAL(2),SUBSTANTIAL,AIRPLANE,GRUBER,BEELZABUB,2,0,0
WPR18LA264,9/14/2018,SAN LUIS OBISPO, CA,35.2375,-120.640555,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,T210,,0,1
ERA18TA250,9/14/2018,WARTHEN, GA,33.086389,-82.751111,NON-FATAL,SUBSTANTIAL,AIRPLANE,AMERICAN AVIATION,AA1,0,2,0
GAA18CA558,9/13/2018,KENAI, AK,60.940833,-151.960556,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,,0,1
GAA18CA553,9/13/2018,SPANISH FORK, UT,40.145,-111.666667,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,0,2,0
GAA18CA549,9/12/2018,BENTONVILLE, AR,36.348333,-94.219167,NON-FATAL,SUBSTANTIAL,AIRPLANE,AVIAT,A1,0,1,0
WPR18FA260,9/12/2018,BILLINGS, MT,45.812778,-108.549166,FATAL(1),SUBSTANTIAL,HELICOPTER,ROBERT L COOONS,RW 1,1,0,0
ERA18LA249,9/12/2018,MARION, SC,34,-79,FATAL(1),DESTROYED,AIRPLANE,EDWARD R. SUGG,SONEX,1,0,0
WPR18LA259,9/12/2018,ROCHE HARBOR, WA,48.612222,-123.138333,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,1
GAA18CA548,9/11/2018,CARSON, NV,39.192222,-119.7325,NON-FATAL,SUBSTANTIAL,AIRPLANE,VANS,VANS RV 8,0,0,1
ERA18LA270,9/11/2018,FLORESVILLE, TX,29.129723,-98.75,NON-FATAL,SUBSTANTIAL,AIRPLANE,MAULE,M7,,0,2
GAA18CA559,9/11/2018,MIAMI, FL,25.861944,-80.896944,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA34,,0,2
GAA18CA552,9/11/2018,PAGE, AZ,36.926111,-111.448333,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,,0,1
DCA18CA289,9/10/2018,PHOENIX, AZ,33.440555,-111.835555,NON-FATAL,,AIRPLANE,BOEING,737,,1,2
CEN18LA385,9/10/2018,TEMPLE, TX,31.173056,-97.413333,NON-FATAL,SUBSTANTIAL,AIRPLANE,ZENAIR,ZENITH CH 750,0,1,0
GAA18CA542,9/9/2018,CHINO, CA,33.974723,-117.636389,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,0,0,1
GAA18CA544,9/9/2018,DENVER, CO,39.908889,-105.117223,NON-FATAL,SUBSTANTIAL,AIRPLANE,HALLADAY ROY,LOCKHEED,,0,1
CEN18LA378,9/9/2018,HEREFORD, TX,34.856389,-102.325834,NON-FATAL,DESTROYED,AIRPLANE,PIPER,PA32,,4,0
ERA18FA244,9/9/2018,LAKE WORTH, FL,26.608889,-80.083334,FATAL(2),DESTROYED,AIRPLANE,CESSNA,335,2,0,0
GAA18CA555,9/9/2018,WILLIAMS, CA,39.164444,-122.131667,NON-FATAL,SUBSTANTIAL,AIRPLANE,HIMMEROEDER HANSGEORG,BEARHAWK,,0,1
GAA18CA543,9/8/2018,HIGHGATE, VT,44.933611,-73.094444,NON-FATAL,SUBSTANTIAL,HELICOPTER,BOSKO WR/BOSKO CE,SAFARI,,0,1
WPR18LA257,9/8/2018,JACKSON, CA,38.376667,-120.793889,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J3C,,2,0
GAA18CA545,9/8/2018,MASON CITY, IA,43.153056,-93.336111,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS,SR22,,2,0
ERA18LA259,9/8/2018,ST. AUGUSTINE, FL,29.741666,-81.473889,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,,0,1
ANC18TA070,9/8/2018,WILLOW, AK,61.781389,-150.043333,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,U206,0,2,0
GAA18CA546,9/7/2018,DE PERE, WI,44.367778,-88.158611,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,,0,1
WPR18LA256,9/7/2018,KENNETT, MO,36.225834,-90.036666,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS,SR22,,2,0
CEN18LA377,9/7/2018,ROANOKE, TX,33.051111,-97.231945,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA32,,4,2
GAA18CA538,9/6/2018,CARRABASSETT VALLEY, ME,45.133334,-70.333334,NON-FATAL,SUBSTANTIAL,AIRPLANE,AVID,AVID MAGNUM,0,0,2
CEN18LA373,9/6/2018,LARAMIE, WY,41.264722,-105.475,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,T310,,0,1
DCA18LA285,9/6/2018,NEW YORK, NY,40.776945,-73.873889,NON-FATAL,,AIRPLANE,BOEING,757,,1,112
ENG18IA036,9/5/2018,ATLANTA, GA,33.636666,-84.427778,INCIDENT,MINOR,AIRPLANE,BOEING,757,0,0,0
GAA18CA584,9/5/2018,GROVELAND, CA,37.861667,-120.178611,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,305,,0,2
WPR18FA253,9/5/2018,JEAN, NV,35.790833,-115.319445,FATAL(1),DESTROYED,AIRPLANE,COMMANDER,114,1,0,0
GAA18CA541,9/5/2018,NORTHWAY, AK,62.300278,-142.533333,NON-FATAL,SUBSTANTIAL,AIRPLANE,CUB CRAFTERS INC,CC18,,0,2
CEN18FA371,9/5/2018,PORT HURON, MI,42.903611,-82.550278,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,340A,1,0,0
GAA18CA537,9/5/2018,RICHMOND, VA,37.539166,-77.325834,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180,,0,1
GAA18CA533,9/4/2018,CUT BANK, MT,48.659722,-112.496111,NON-FATAL,SUBSTANTIAL,AIRPLANE,TAYLORCRAFT,BC12,,2,0
WPR18FA251,9/4/2018,PALO ALTO, CA,37.458333,-122.108889,FATAL(1),SUBSTANTIAL,AIRPLANE,MOONEY,M20J,1,2,0
WPR18TA255,9/4/2018,RICHLAND, MO,37.874445,-92.406944,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150,,2,0
GAA18CA535,9/4/2018,TALKEETNA, AK,62.452778,-148.686944,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 12,,0,1
GAA18CA528,9/3/2018,BURBANK, CA,34.200556,-118.358611,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,200,0,0,1
GAA18CA539,9/3/2018,DELAWARE, OH,40.278611,-83.103889,NON-FATAL,SUBSTANTIAL,HELICOPTER,SCHWEIZER,269C,,0,1
GAA18CA532,9/3/2018,LONDON, KY,37.087777,-84.075556,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,206,,0,1
CEN18LA365,9/3/2018,ORCHARD LAKE, MI,42.572223,-83.395,NON-FATAL,SUBSTANTIAL,HELICOPTER,MD HELICOPTERS,MD-369,,1,0
WPR18FA249,9/3/2018,PACOIMA, CA,34.257222,-118.408889,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,150L,1,1,0
WPR18LA252,9/3/2018,SANTA ANA, CA,33.675556,-117.868056,NON-FATAL,SUBSTANTIAL,HELICOPTER,GUIMBAL,CABRI,,0,2
ANC18LA069,9/3/2018,WRANGELL, AK,56.47034,-132.37743,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA32,,0,1
CEN18LA364,9/2/2018,BROOKFIELD, MO,39.908056,-93.143889,NON-FATAL,NONE,BALLOON,LINDSTRAND,77A,0,1,1
GAA18CA531,9/2/2018,CENTRALIA, IL,38.515,-89.091111,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA44,0,0,2
ERA18LA242,9/2/2018,INDIANA, PA,40.635833,-79.110556,NON-FATAL,SUBSTANTIAL,AIRPLANE,STINSON,108,,2,0
GAA18CA536,9/2/2018,MIDLAND, TX,31.855,-102.073889,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERONCA,11AC,,0,1
WPR18FA247,9/2/2018,NEW WASHOE CITY, NV,39.304444,-119.860833,FATAL(2),DESTROYED,GLIDER,SCHEMPP HIRTH,DUO DISCUS T,2,0,0
GAA18CA572,9/2/2018,YAKUTAT, AK,59.566111,-139.740833,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180,,0,2
GAA18CA557,9/1/2018,BURNET, TX,30.738889,-98.238611,NON-FATAL,SUBSTANTIAL,GLIDER,SCHWEIZER,SGS 1 35,0,0,1
ERA18FA240,9/1/2018,COVINGTON, TN,35.586389,-89.578334,FATAL(1),DESTROYED,AIRPLANE,LANCE M HOOLEY,JETEZ,1,0,0
CEN18LA363,9/1/2018,CRETE, NE,40.618334,-96.925834,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,P210N,0,4,0
GAA18CA550,9/1/2018,CULPEPER, VA,38.525556,-77.859722,NON-FATAL,SUBSTANTIAL,AIRPLANE,BOEING,B75N1,,0,2
GAA18CA551,9/1/2018,CYPRESS, TX,29.935277,-95.640277,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,,0,1
ERA18LA243,9/1/2018,GREENWOOD, PA,39.787222,-77.368611,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA12,,0,3
CEN18TA374,9/1/2018,HARRISVILLE, MI,44.665556,-83.307222,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,35,,1,3
GAA18CA526,9/1/2018,KARLUK, AK,57.997222,-154.996389,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,1
ERA18LA241,9/1/2018,MOUNT PLEASANT, TN,35.550278,-87.206667,NON-FATAL,SUBSTANTIAL,AIRPLANE,DIAMOND,DA40,,1,0
GAA18CA523,9/1/2018,PORTERVILLE, CA,36.029445,-119.056389,NON-FATAL,SUBSTANTIAL,AIRPLANE,EGGLESTON DANIEL,S-18 THORP,,1,0
GAA18CA522,9/1/2018,REXBURG, ID,43.833889,-111.805,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 12,,0,1
GAA18CA527,9/1/2018,TULSA, OK,36.038055,-95.986389,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,170,,0,2
CEN18FA359,8/31/2018,KAPLAN, LA,30.038889,-92.370834,FATAL(2),DESTROYED,AIRPLANE,PIPER,PA28R,2,0,0
CEN18LA370,8/31/2018,LANCASTER, OH,39.755556,-82.657222,NON-FATAL,SUBSTANTIAL,AIRPLANE,CUBCRAFTERS,CC11-160,,0,1
CEN18LA362,8/31/2018,NEW CARLISLE, OH,39.930556,-84.025834,NON-FATAL,SUBSTANTIAL,AIRPLANE,LUSCOMBE,8,,1,0
GAA18CA525,8/31/2018,PALMER, AK,62.095555,-148.212222,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,,0,2
GAA18CA579,8/31/2018,PORTERVILLE, CA,36.029445,-119.062778,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,,2,0
CEN18LA383,8/31/2018,SANTA TERESA, NM,31.880556,-106.703333,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA46,,0,6
CEN18FA368,8/31/2018,ST IGNACE, MI,45.9025,-84.706944,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA32RT,1,0,0
CEN18LA361,8/31/2018,WAUPACA, WI,44.342222,-89.024167,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,55,0,1,0
CEN18FA358,8/30/2018,FORT WALTON BEACH, FL,30.494722,-86.574445,FATAL(4),DESTROYED,AIRPLANE,BEECH,B60,4,0,0
ERA18LA239,8/30/2018,HARNETT, NC,35.365556,-78.692777,NON-FATAL,SUBSTANTIAL,AIRPLANE,AVID,MK-4,,0,1
CEN18LA360,8/30/2018,KENOSHA, WI,42.597222,-87.929445,NON-FATAL,SUBSTANTIAL,AIRPLANE,STEARMAN,A75N1(PT17),,0,1
WPR18LA246,8/30/2018,TEHACHAPI, CA,35.137222,-118.444166,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,140,,0,1
WPR18LA248,8/29/2018,CASA GRANDE, AZ,32.644722,-111.868056,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,0,0,2
GAA18CA534,8/29/2018,GIRDWOOD, AK,60.284444,-152.453333,NON-FATAL,SUBSTANTIAL,HELICOPTER,ROBINSON,R44,,0,3
ERA18FA238,8/29/2018,MORRISVILLE, VT,44.592777,-72.745833,FATAL(3),SUBSTANTIAL,GLIDER,SCHWEIZER,SGS 2 32,3,0,0
CEN18LA357,8/29/2018,OPELOUSAS, LA,30.540833,-92.203611,NON-FATAL,SUBSTANTIAL,AIRPLANE,GRUMMAN,G164,,0,1
CEN18LA356,8/29/2018,PARTRIDGE, KS,37.979445,-98.105,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR,AT 301,,0,1
WPR18FA245,8/29/2018,PRESCOTT, AZ,34.67,-112.405833,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,P210,1,0,0
WPR18FA244,8/29/2018,REDDING, CA,40.578056,-122.409722,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,150,1,0,0
GAA18CA524,8/28/2018,FULTON, MO,38.836666,-92,NON-FATAL,SUBSTANTIAL,AIRPLANE,LUSCOMBE,8,,0,1
GAA18CA529,8/28/2018,HARTFORD, CT,41.7375,-72.648611,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA46,,0,4
ERA18TA236,8/27/2018,HANSON, MA,42.022223,-70.837222,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,,0,1
ERA18FA235,8/27/2018,PENSACOLA, FL,30.363056,-87.058611,FATAL(1),SUBSTANTIAL,WEIGHT-SHIFT,AIRTIME,CYGNET,1,0,0
CEN18LA352,8/27/2018,RUSHVILLE, IN,39.675,-85.322223,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,2,0
GAA18CA513,8/27/2018,WINCHESTER, VA,39.143611,-78.144444,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,1
WPR18LA250,8/27/2018,YUMA, AZ,32.67,-114.593333,NON-FATAL,SUBSTANTIAL,AIRPLANE,STODDARD HAMILTON,GLASAIR SUPER IIS,,0,1
CEN18LA354,8/26/2018,BOWMAN, ND,46.165278,-103.300833,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,35,0,2,0
CEN18LA351,8/26/2018,DELAWARE, OH,40.3,-83,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,P210,,0,2
GAA18CA514,8/26/2018,ELDORADO, TX,30.907222,-100.899722,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150,,0,1
ERA18LA233,8/26/2018,NEW KENT, VA,37.501389,-77.126111,NON-FATAL,DESTROYED,AIRPLANE,CESSNA,172,,1,0
GAA18CA511,8/26/2018,ROCHESTER, NH,43.284722,-70.93,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M20J,,0,3
WPR18LA242,8/25/2018,DARDANELLE, CA,38.355833,-119.8425,NON-FATAL,SUBSTANTIAL,HELICOPTER,BELL,212,,1,0
GAA18CA540,8/25/2018,EAST STROUDSBURG, PA,41.035833,-75.160556,NON-FATAL,SUBSTANTIAL,AIRPLANE,YAKOVLEV,YAK 52,,0,2
ERA18FA232,8/25/2018,ISLAND POND, VT,44.79,-71.826389,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA22,1,0,0
GAA18CA554,8/25/2018,LAKE WALES, FL,27.893889,-81.620556,NON-FATAL,SUBSTANTIAL,WEIGHT-SHIFT,AIRBORNE,EDGE X CLASSIC,,0,1
GAA18CA517,8/25/2018,OCKLAWAHA, FL,29.123889,-81.8875,NON-FATAL,SUBSTANTIAL,AIRPLANE,CHAMPION,7GCBC,,0,2
GAA18CA516,8/25/2018,POINT LOOKOUT, MO,36.625834,-93.228889,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,,0,1
GAA18CA509,8/25/2018,PRINEVILLE, OR,44.287777,-120.905278,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,170,,0,2
ERA18FA231,8/25/2018,SWAINSBORO, GA,32.609167,-82.37,FATAL(4),SUBSTANTIAL,AIRPLANE,CESSNA,182,4,1,0
ANC18CA068,8/25/2018,WASILLA, AK,61.6575,-149.459722,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,0,1,0
GAA18CA508,8/24/2018,CORVALLIS, OR,44.5,-123.283334,NON-FATAL,SUBSTANTIAL,HELICOPTER,ROBINSON,R22,0,1,0
ERA18FA230,8/24/2018,HANSON, MA,42.0225,-70.835277,FATAL(1),SUBSTANTIAL,AIRPLANE,AERONCA,7AC,1,1,0
DCA18CA272,8/24/2018,PHILADELPHIA, PA,39.874445,-75.2425,NONE,,AIRPLANE,BOEING,757,,0,0
GAA18CA510,8/24/2018,POST MILLS, VT,43.883611,-72.251944,NON-FATAL,SUBSTANTIAL,AIRPLANE,MAULE,MX7,,0,1
